,tweet,sentiment,tweet,location
532,"100% Cotton lined facemasks are available at https://t.co/WidPyNb3qj ! STAY PROTECTED! STAY SAFE! 

FumiDesigns Collection
Link in bio.
.
.
#covid19 #facemasks #fumidesigns #bridal #eveninggowns #weddingdress… https://t.co/QjWutGIIQo",0.16666666666666666,"100% Cotton lined facemasks are available at https://t.co/WidPyNb3qj ! STAY PROTECTED! STAY SAFE! 

FumiDesigns Collection
Link in bio.
.
.
#covid19 #facemasks #fumidesigns #bridal #eveninggowns #weddingdress… https://t.co/vcuNRSataB",New York
533,Moving across the country during a global pandemic is no easy task but today is YOUR day @coffe4u &amp; @stephrheas! I’m so excited for you to nest in your amazing home and see all of the great things you’ll do to make… https://t.co/wRiWlCUG3Q,0.0,"100% Cotton lined facemasks are available at https://t.co/WidPyNb3qj ! STAY PROTECTED! STAY SAFE! 

FumiDesigns Collection
Link in bio.
.
.
#covid19 #facemasks #fumidesigns #bridal #eveninggowns #weddingdress… https://t.co/QjWutGIIQo",New York
534,"#Height Check 🙄📐
____________
_____________
💘🔥🌡⚡👫🏾💑💏💞
🌠⭐🌞🌙⭐🌚🌜🌛
♐♐🔥🔥🐎🐴🏹🏹
-
-
#2020 #Covid_19 #coronavirus #Pride #LettingGo #letgo #explore #explorer #explorepage #Texas #F4F #ILY #IMY #instalove #instapost… https://t.co/XTG4FveJme",0.46,Moving across the country during a global pandemic is no easy task but today is YOUR day @coffe4u &amp; @stephrheas! I’m so excited for you to nest in your amazing home and see all of the great things you’ll do to make… https://t.co/wRiWlCUG3Q,Maryland
535,I have spent many years in the Restaurant Industry and to this day still consider many of the people I worked with family.  This Pandemic has put many of them out of work or drastically reduced their hours and… https://t.co/kj0KSku0Ll,0.4,"#Height Check 🙄📐
____________
_____________
💘🔥🌡⚡👫🏾💑💏💞
🌠⭐🌞🌙⭐🌚🌜🌛
♐♐🔥🔥🐎🐴🏹🏹
-
-
#2020 #Covid_19 #coronavirus #Pride #LettingGo #letgo #explore #explorer #explorepage #Texas #F4F #ILY #IMY #instalove #instapost… https://t.co/XTG4FveJme",Georgia
536,#chickadeetattoo with lilac kodama for this Covid craftastic Little Shell dogmom/100 lbs lost determined to kick diabetes ass fraud detector #ribtattoo @ Minneapolis Tattoo Shop https://t.co/Nj9O15BtPi,0.46,I have spent many years in the Restaurant Industry and to this day still consider many of the people I worked with family.  This Pandemic has put many of them out of work or drastically reduced their hours and… https://t.co/kj0KSku0Ll,Texas
537,"OC peeps. I’m Home!!! Silverado Home 🏡 ( In case you missed the gazillion stories I posted yesterday 🤷🏻‍♀️🤷🏻‍♀️) 

I went down to Paraguay having more questions than answers about the SARS- Cov2 and after 4 months… https://t.co/UUHvs5Ikpi",0.13636363636363635,#chickadeetattoo with lilac kodama for this Covid craftastic Little Shell dogmom/100 lbs lost determined to kick diabetes ass fraud detector #ribtattoo @ Minneapolis Tattoo Shop https://t.co/Nj9O15BtPi,Minnesota
538,"Plague times in paradise
.
.
.
.
.
.
.
.
.
#cherrygrove #fireisland #july4th #2020 #plaguetimes #socialdistancing #covid19 #escape #beach #beachtime #chill #friends #family #gay #supergay #instagood #instgay… https://t.co/wVzZaDdnuW",0.28750000000000003,"OC peeps. I’m Home!!! Silverado Home 🏡 ( In case you missed the gazillion stories I posted yesterday 🤷🏻‍♀️🤷🏻‍♀️) 

I went down to Paraguay having more questions than answers about the SARS- Cov2 and after 4 months… https://t.co/UUHvs5Ikpi",California
539,"Need a part 2. Blessings to my family and love to them all 💙🤍
.
.
.
.
.

#newyork#vibes#smallclips#nyc#quarantine#aesthetic #graphicdesign #art #photography #creative #creatives #minimalist… https://t.co/dnw8Hgazg6",0.875,"Plague times in paradise
.
.
.
.
.
.
.
.
.
#cherrygrove #fireisland #july4th #2020 #plaguetimes #socialdistancing #covid19 #escape #beach #beachtime #chill #friends #family #gay #supergay #instagood #instgay… https://t.co/wVzZaDdnuW",New York
540,Just plucked this off the coconut 🥥 🌴 🧊 #workfromhome  #financialprofessional #supersinghs🙏🏽🕉🇺🇸 @ Kew Gardens https://t.co/EqPMFVYf7H,0.4,"Need a part 2. Blessings to my family and love to them all 💙🤍
.
.
.
.
.

#newyork#vibes#smallclips#nyc#quarantine#aesthetic #graphicdesign #art #photography #creative #creatives #minimalist… https://t.co/dnw8Hgazg6",New York
541,"In regards to 🇺🇸, we're about to find out what's lower than an F -.... https://t.co/6iJDUlFrgL",0.2,Just plucked this off the coconut 🥥 🌴 🧊 #workfromhome  #financialprofessional #supersinghs🙏🏽🕉🇺🇸 @ Kew Gardens https://t.co/EqPMFVYf7H,New York
542,"Looking for ways to help your community during the pandemic? Consider donating to our cause! All our donations go to new fabrics and materials for providing #freemasks in the DC, Maryland and Virginia areas. With the… https://t.co/PnQ6XxDxOX",0.46,"In regards to 🇺🇸, we're about to find out what's lower than an F -.... https://t.co/6iJDUlFrgL",Virginia
543,"Enjoying this beautiful weather in Homosassa Florida #socialdistancing #sunnyday #summervibes @EmpireStreetSty @ Homosassa, Florida https://t.co/kVLkCSqOSn",0.46,"Looking for ways to help your community during the pandemic? Consider donating to our cause! All our donations go to new fabrics and materials for providing #freemasks in the DC, Maryland and Virginia areas. With the… https://t.co/PnQ6XxDxOX",District of Columbia
544,"What is one thing you’ve learned about yourself during 2020? #covid19 #blm #murderhornets #electionyear @ Evansville, Indiana https://t.co/Tzq1uGtDXo",0.0,"Enjoying this beautiful weather in Homosassa Florida #socialdistancing #sunnyday #summervibes @EmpireStreetSty @ Homosassa, Florida https://t.co/kVLkCSqOSn",Florida
545,Hang in there everyone! #2020 #pandemic #florida #realtor #lynnvaughnstonerrealestate #30A #sandestin #destin #southwaltonbeaches @ Lynn Vaughn Stoner Real Estate https://t.co/IVHutOTJcM,0.3008333333333334,"What is one thing you’ve learned about yourself during 2020? #covid19 #blm #murderhornets #electionyear @ Evansville, Indiana https://t.co/Tzq1uGtDXo",Indiana
546,"Finally! Huge thanks to Cheri cheri_lovesincolor Four months if lockdown has my hair like.💥 #americanhair #amazigh #iwasbornthisway #muslimamaericanstyle @ Cove, Oregon https://t.co/dH6YQLh3t9",0.6583333333333333,Hang in there everyone! #2020 #pandemic #florida #realtor #lynnvaughnstonerrealestate #30A #sandestin #destin #southwaltonbeaches @ Lynn Vaughn Stoner Real Estate https://t.co/IVHutOTJcM,Florida
547,"Sign of the times. Visiting Vegas again was def interesting. They have great layouts to protect from Covid-19, altho some casinos weren't as safe as others. So just continue to #sanitize #wearmasks and social… https://t.co/eoFRfpOWKK",1.0,"Finally! Huge thanks to Cheri cheri_lovesincolor Four months if lockdown has my hair like.💥 #americanhair #amazigh #iwasbornthisway #muslimamaericanstyle @ Cove, Oregon https://t.co/dH6YQLh3t9",Oregon
548,"💚💛🦆💞
.
.
.
.
#Repost @uoregon
• • • • • •
The Duck is helping flatten the curve. Be like the Duck: Wear your mask and maintain social distance. 🦆😷 #MaskUpOregon @ The Hive Eugene https://t.co/AdLWKeVrFz",0.35,"Sign of the times. Visiting Vegas again was def interesting. They have great layouts to protect from Covid-19, altho some casinos weren't as safe as others. So just continue to #sanitize #wearmasks and social… https://t.co/eoFRfpOWKK",Nevada
549,Fun lil Quarantine painting I did.  Is it finished? I don’t know. But I do know it’s fun and therapeutic. 48X60 #crayon #melted #acrylic #art #quarantine #quarantinelife #quarantineart #heart #love #edie #drag… https://t.co/VQJw0SKEls,-0.1875,"💚💛🦆💞
.
.
.
.
#Repost @uoregon
• • • • • •
The Duck is helping flatten the curve. Be like the Duck: Wear your mask and maintain social distance. 🦆😷 #MaskUpOregon @ The Hive Eugene https://t.co/AdLWKeVrFz",Oregon
550,"I know, I know.. I’ve heard it all 😴 just wear the mask😷 you need to stay alive for my single dropping mañana 😁 pre-save link in my bio babes 💕 #coronavirus #corona #coronamemes #miami #southbeach #florida #mask… https://t.co/iOGlJ4Lqm8",0.0,Fun lil Quarantine painting I did.  Is it finished? I don’t know. But I do know it’s fun and therapeutic. 48X60 #crayon #melted #acrylic #art #quarantine #quarantinelife #quarantineart #heart #love #edie #drag… https://t.co/VQJw0SKEls,Nevada
551,GUEST POST: Instructional Design on Lockdown  https://t.co/ytvsk9QI2G,-0.15,"I know, I know.. I’ve heard it all 😴 just wear the mask😷 you need to stay alive for my single dropping mañana 😁 pre-save link in my bio babes 💕 #coronavirus #corona #coronamemes #miami #southbeach #florida #mask… https://t.co/iOGlJ4Lqm8",Florida
552,"And now a word from one of my favorite Cover Guys...The Rock tells us how we can aid in the fight against COVID19....

Y ahora una palabra de uno de mis chicos favoritos de Cover ... The Rock nos dice… https://t.co/cJnna7ztfo",0.4166666666666667,GUEST POST: Instructional Design on Lockdown  https://t.co/ytvsk9QI2G,New York
553,"Bought another brand new toy and this time during the pandemic 😷🤑🤷🏻‍♂️
.
Say hello to my fully loaded 2020 #VelocityBlue ford #RAPTOR 🦍 
.
This one is special. It has the recaro blue Alcantara bucket seats, full… https://t.co/PQsaMTewFo",0.5,"And now a word from one of my favorite Cover Guys...The Rock tells us how we can aid in the fight against COVID19....

Y ahora una palabra de uno de mis chicos favoritos de Cover ... The Rock nos dice… https://t.co/cJnna7ztfo",New York
554,"⭐️Social 8 Spotlight ⭐️ 
-
-
We would like to shine a light on a Social 8 Team Member, Kylar King-Rice, who has dedicated his evenings to help us during this pandemic.
-
-
You probably know him if you have placed an… https://t.co/OVSGbodV2i",0.5,"Bought another brand new toy and this time during the pandemic 😷🤑🤷🏻‍♂️
.
Say hello to my fully loaded 2020 #VelocityBlue ford #RAPTOR 🦍 
.
This one is special. It has the recaro blue Alcantara bucket seats, full… https://t.co/PQsaMTewFo",Nevada
555,fatcitybrewbbq thank you.. today’s  lunch special was the bomb. #covid19 #supportlocalbusiness restaurants 👍🏻👍🏻😷😷😷😷❤️ @ Fat City Brew &amp; BBQ https://t.co/VRApHLxzp9,0.0,"⭐️Social 8 Spotlight ⭐️ 
-
-
We would like to shine a light on a Social 8 Team Member, Kylar King-Rice, who has dedicated his evenings to help us during this pandemic.
-
-
You probably know him if you have placed an… https://t.co/OVSGbodV2i",Ohio
556,"So giddy I got to go to my happy place today; even if for just a few hours. To see with my own eyes what Disney has done to protect their guests during this pandemic is amazing. From hand sanitizer everywhere, to… https://t.co/sok19QkoSM",0.0,fatcitybrewbbq thank you.. today’s  lunch special was the bomb. #covid19 #supportlocalbusiness restaurants 👍🏻👍🏻😷😷😷😷❤️ @ Fat City Brew &amp; BBQ https://t.co/VRApHLxzp9,California
557,"I wonder if I’ll ever see a film in a theater again.
#pandemic #coronavirus #life #2020 #amc #film @ Manhattan, New York https://t.co/dNoY8Xj1d2",0.0,"So giddy I got to go to my happy place today; even if for just a few hours. To see with my own eyes what Disney has done to protect their guests during this pandemic is amazing. From hand sanitizer everywhere, to… https://t.co/sok19QkoSM",Florida
558,"#MAR10_2020 04:13PM-EST Last day on set, filming the show #Billions in The Bowery. 7 days later, and I’m sick as a dog. #Covid19 #😷🦠 #AutoPortrait #NewNormal ? #Reflection @ Capitale NYC https://t.co/x9YlOnPmLt",0.13636363636363635,"I wonder if I’ll ever see a film in a theater again.
#pandemic #coronavirus #life #2020 #amc #film @ Manhattan, New York https://t.co/dNoY8Xj1d2",New York
559,"In response to COVID-19, we have begun offering telehealth services, starting with nutrition consultations and speech therapy. We hope to expand our telehealth offerings in the future to make it more convenient for… https://t.co/jRcgVj4Lgj",0.10930555555555553,"#MAR10_2020 04:13PM-EST Last day on set, filming the show #Billions in The Bowery. 7 days later, and I’m sick as a dog. #Covid19 #😷🦠 #AutoPortrait #NewNormal ? #Reflection @ Capitale NYC https://t.co/x9YlOnPmLt",New York
560,Get rid of #sailboat #kayak lost #100k job #Coronavirus #pandemic #covid_19 #covid19 #2020 now landlubber #writes about #sailing😢. #marinadelrey #marinadeley #culvercity #losangeles #hollywood #california… https://t.co/A81VvrfZVP,0.0,"In response to COVID-19, we have begun offering telehealth services, starting with nutrition consultations and speech therapy. We hope to expand our telehealth offerings in the future to make it more convenient for… https://t.co/jRcgVj4Lgj",South Dakota
561,That was fun! Mahalo @feliciatomasko for encouraging me to pitch stacymauicookies to @WomenFoundersLA 💗🍪🙏 #fastpitch #letsgo #femaleentrepreneur #newbusiness #entrepreneur #covid19 #pandemic #newbaby #cookies… https://t.co/ZAzjw80Jy2,0.0,Get rid of #sailboat #kayak lost #100k job #Coronavirus #pandemic #covid_19 #covid19 #2020 now landlubber #writes about #sailing😢. #marinadelrey #marinadeley #culvercity #losangeles #hollywood #california… https://t.co/A81VvrfZVP,California
562,"ICYMI: Today we launch the Detroit COVID-19 UndocuFund. These funds will support undocumented immigrants in Detroit who were left out of the federal CARES (Coronavirus Aid, Relief, and Economic Security) Act.

https://t.co/PBqSiwOTyt",0.0,That was fun! Mahalo @feliciatomasko for encouraging me to pitch stacymauicookies to @WomenFoundersLA 💗🍪🙏 #fastpitch #letsgo #femaleentrepreneur #newbusiness #entrepreneur #covid19 #pandemic #newbaby #cookies… https://t.co/ZAzjw80Jy2,Hawaii
563,"If jobs with titles like ""Mortgage Loan Officer"" sound appealing to you, follow us to hear about these types of opportunities in Corona, CA. #Mortgage #LoanOfficer",0.675,"ICYMI: Today we launch the Detroit COVID-19 UndocuFund. These funds will support undocumented immigrants in Detroit who were left out of the federal CARES (Coronavirus Aid, Relief, and Economic Security) Act.

https://t.co/PBqSiwOTyt",Michigan
